,name,relation,name2
3799,滨州沾化县人民医院整形美容科,hospitallevelname,门诊部
3800,滨州沾化县人民医院整形美容科,abbreviation,滨州沾化县人民医院整形美容科
3801,滨州沾化县人民医院整形美容科,hospitalscale,其他
3802,滨州沾化县人民医院整形美容科,doctorstyle,其他
3803,滨州沾化县人民医院整形美容科,country,中国
3804,滨州沾化县人民医院整形美容科,area,华东
3805,滨州沾化县人民医院整形美容科,province,山东
3806,滨州沾化县人民医院整形美容科,city,滨州
3807,滨州沾化县人民医院整形美容科,city_level,四线
3808,滨州沾化县人民医院整形美容科,city_type,普通城市
3809,重庆三峡中心医院烧伤整形美容外科,hospitallevel,门诊部
3810,重庆三峡中心医院烧伤整形美容外科,pricelevel,中
3811,重庆三峡中心医院烧伤整形美容外科,hospitalkind,其他
3812,重庆三峡中心医院烧伤整形美容外科,hospitallevelname,门诊部
3813,重庆三峡中心医院烧伤整形美容外科,abbreviation,重庆三峡中心医院整形科
3814,重庆三峡中心医院烧伤整形美容外科,hospitalscale,其他
3815,重庆三峡中心医院烧伤整形美容外科,doctorstyle,其他
3816,重庆三峡中心医院烧伤整形美容外科,country,中国
3817,重庆三峡中心医院烧伤整形美容外科,area,西南
3818,重庆三峡中心医院烧伤整形美容外科,province,重庆
3819,重庆三峡中心医院烧伤整形美容外科,city,万州
3820,重庆三峡中心医院烧伤整形美容外科,city_level,五线
3821,重庆三峡中心医院烧伤整形美容外科,city_type,普通城市
3822,成都金荣整形美容医院,hospitallevel,医院
3823,成都金荣整形美容医院,pricelevel,中
3824,成都金荣整形美容医院,hospitalkind,其他
3825,成都金荣整形美容医院,hospitallevelname,医院
3826,成都金荣整形美容医院,abbreviation,成都金荣整形医院
3827,成都金荣整形美容医院,hospitalscale,其他
3828,成都金荣整形美容医院,doctorstyle,其他
3829,成都金荣整形美容医院,country,中国
3830,成都金荣整形美容医院,area,西南
3831,成都金荣整形美容医院,province,四川
3832,成都金荣整形美容医院,city,成都
3833,成都金荣整形美容医院,city_level,新一线
3834,成都金荣整形美容医院,city_type,省会城市
3835,深圳蝶变医疗美容门诊部,hospitallevel,医院
3836,深圳蝶变医疗美容门诊部,pricelevel,中
3837,深圳蝶变医疗美容门诊部,hospitalkind,其他
3838,深圳蝶变医疗美容门诊部,hospitallevelname,医院
3839,深圳蝶变医疗美容门诊部,abbreviation,深圳蝶变美容院
3840,深圳蝶变医疗美容门诊部,hospitalscale,其他
3841,深圳蝶变医疗美容门诊部,doctorstyle,其他
3842,深圳蝶变医疗美容门诊部,country,中国
3843,深圳蝶变医疗美容门诊部,area,华南
3844,深圳蝶变医疗美容门诊部,province,广东
3845,深圳蝶变医疗美容门诊部,city,深圳
3846,深圳蝶变医疗美容门诊部,city_level,一线
3847,深圳蝶变医疗美容门诊部,city_type,普通城市
3848,深圳市龙岗区吴小兵医疗美容诊所,hospitallevel,诊所
3849,深圳市龙岗区吴小兵医疗美容诊所,pricelevel,高
3850,深圳市龙岗区吴小兵医疗美容诊所,hospitalkind,其他
3851,深圳市龙岗区吴小兵医疗美容诊所,hospitallevelname,诊所
3852,深圳市龙岗区吴小兵医疗美容诊所,abbreviation,深圳吴小兵整形医院
3853,深圳市龙岗区吴小兵医疗美容诊所,hospitalscale,其他
3854,深圳市龙岗区吴小兵医疗美容诊所,doctorstyle,其他
3855,深圳市龙岗区吴小兵医疗美容诊所,country,中国
3856,深圳市龙岗区吴小兵医疗美容诊所,area,华南
3857,深圳市龙岗区吴小兵医疗美容诊所,province,广东
3858,深圳市龙岗区吴小兵医疗美容诊所,city,深圳
3859,深圳市龙岗区吴小兵医疗美容诊所,city_level,一线
3860,深圳市龙岗区吴小兵医疗美容诊所,city_type,普通城市
3861,西宁韩亚医疗美容机构,hospitallevel,医院
3862,西宁韩亚医疗美容机构,pricelevel,中
3863,西宁韩亚医疗美容机构,hospitalkind,其他
3864,西宁韩亚医疗美容机构,hospitallevelname,医院
3865,西宁韩亚医疗美容机构,abbreviation,西宁韩亚整形医院
3866,西宁韩亚医疗美容机构,hospitalscale,其他
3867,西宁韩亚医疗美容机构,doctorstyle,其他
3868,西宁韩亚医疗美容机构,country,中国
3869,西宁韩亚医疗美容机构,area,西北
3870,西宁韩亚医疗美容机构,province,青海
3871,西宁韩亚医疗美容机构,city,西宁
3872,西宁韩亚医疗美容机构,city_level,四线
3873,西宁韩亚医疗美容机构,city_type,省会城市
3874,南昌艾莱芙医疗美容医院有限公司,hospitallevel,医院
3875,南昌艾莱芙医疗美容医院有限公司,pricelevel,低
3876,南昌艾莱芙医疗美容医院有限公司,hospitalkind,其他
3877,南昌艾莱芙医疗美容医院有限公司,hospitallevelname,医院
3878,南昌艾莱芙医疗美容医院有限公司,abbreviation,南昌艾莱芙美容医院（原爱思特）
3879,南昌艾莱芙医疗美容医院有限公司,hospitalscale,其他
3880,南昌艾莱芙医疗美容医院有限公司,doctorstyle,综合
3881,南昌艾莱芙医疗美容医院有限公司,country,中国
3882,南昌艾莱芙医疗美容医院有限公司,area,华东
3883,南昌艾莱芙医疗美容医院有限公司,province,江西
3884,南昌艾莱芙医疗美容医院有限公司,city,南昌
3885,南昌艾莱芙医疗美容医院有限公司,city_level,二线
3886,南昌艾莱芙医疗美容医院有限公司,city_type,省会城市
3887,成都恒博医院(牙科),hospitallevel,医院
3888,成都恒博医院(牙科),pricelevel,中
3889,成都恒博医院(牙科),hospitalkind,其他
3890,成都恒博医院(牙科),hospitallevelname,医院
3891,成都恒博医院(牙科),abbreviation,成都恒博医院
3892,成都恒博医院(牙科),hospitalscale,其他
3893,成都恒博医院(牙科),doctorstyle,其他
3894,成都恒博医院(牙科),country,中国
3895,成都恒博医院(牙科),area,西南
3896,成都恒博医院(牙科),province,四川
3897,成都恒博医院(牙科),city,成都
3898,成都恒博医院(牙科),city_level,新一线
3899,成都恒博医院(牙科),city_type,省会城市
3900,浔阳区谐和瑞美医疗美容门诊部,hospitallevel,门诊部
3901,浔阳区谐和瑞美医疗美容门诊部,pricelevel,低
3902,浔阳区谐和瑞美医疗美容门诊部,hospitalkind,其他
3903,浔阳区谐和瑞美医疗美容门诊部,hospitallevelname,门诊部
3904,浔阳区谐和瑞美医疗美容门诊部,abbreviation,九江谐和瑞美医疗美容门诊部
3905,浔阳区谐和瑞美医疗美容门诊部,hospitalscale,其他
3906,浔阳区谐和瑞美医疗美容门诊部,doctorstyle,综合
3907,浔阳区谐和瑞美医疗美容门诊部,country,中国
3908,浔阳区谐和瑞美医疗美容门诊部,area,华东
3909,浔阳区谐和瑞美医疗美容门诊部,province,江西
3910,浔阳区谐和瑞美医疗美容门诊部,city,九江
3911,浔阳区谐和瑞美医疗美容门诊部,city_level,三线
3912,浔阳区谐和瑞美医疗美容门诊部,city_type,普通城市
3913,昆明博美医疗美容门诊部,hospitallevel,门诊部
3914,昆明博美医疗美容门诊部,pricelevel,中
3915,昆明博美医疗美容门诊部,hospitalkind,其他
3916,昆明博美医疗美容门诊部,hospitallevelname,门诊部
3917,昆明博美医疗美容门诊部,abbreviation,昆明博美医疗美容门诊部
3918,昆明博美医疗美容门诊部,hospitalscale,其他
3919,昆明博美医疗美容门诊部,doctorstyle,其他
3920,昆明博美医疗美容门诊部,country,中国
3921,昆明博美医疗美容门诊部,area,西南
3922,昆明博美医疗美容门诊部,province,云南
3923,昆明博美医疗美容门诊部,city,昆明
3924,昆明博美医疗美容门诊部,city_level,新一线
3925,昆明博美医疗美容门诊部,city_type,省会城市
3926,南昌时光医疗美容门诊部,hospitallevel,门诊部
3927,南昌时光医疗美容门诊部,pricelevel,中
3928,南昌时光医疗美容门诊部,hospitalkind,其他
3929,南昌时光医疗美容门诊部,hospitallevelname,门诊部
3930,南昌时光医疗美容门诊部,abbreviation,南昌时光医疗美容门诊部
3931,南昌时光医疗美容门诊部,hospitalscale,其他
3932,南昌时光医疗美容门诊部,doctorstyle,其他
3933,南昌时光医疗美容门诊部,country,中国
3934,南昌时光医疗美容门诊部,area,华东
3935,南昌时光医疗美容门诊部,province,江西
3936,南昌时光医疗美容门诊部,city,南昌
3937,南昌时光医疗美容门诊部,city_level,二线
3938,南昌时光医疗美容门诊部,city_type,省会城市
3939,石家庄博林医疗美容诊所,hospitallevel,诊所
3940,石家庄博林医疗美容诊所,pricelevel,中
3941,石家庄博林医疗美容诊所,hospitalkind,其他
3942,石家庄博林医疗美容诊所,hospitallevelname,诊所
3943,石家庄博林医疗美容诊所,abbreviation,石家庄博林医院
3944,石家庄博林医疗美容诊所,hospitalscale,其他
3945,石家庄博林医疗美容诊所,doctorstyle,其他
3946,石家庄博林医疗美容诊所,country,中国
3947,石家庄博林医疗美容诊所,area,华北
3948,石家庄博林医疗美容诊所,province,河北
3949,石家庄博林医疗美容诊所,city,石家庄
3950,石家庄博林医疗美容诊所,city_level,二线
3951,石家庄博林医疗美容诊所,city_type,省会城市
3952,陕西皇城医疗整形美容机构,hospitallevel,门诊部
3953,陕西皇城医疗整形美容机构,pricelevel,中
3954,陕西皇城医疗整形美容机构,hospitalkind,其他
3955,陕西皇城医疗整形美容机构,hospitallevelname,门诊部
3956,陕西皇城医疗整形美容机构,abbreviation,陕西皇城医院
3957,陕西皇城医疗整形美容机构,hospitalscale,其他
3958,陕西皇城医疗整形美容机构,doctorstyle,其他
3959,陕西皇城医疗整形美容机构,country,中国
3960,陕西皇城医疗整形美容机构,area,西北
3961,陕西皇城医疗整形美容机构,province,陕西
3962,陕西皇城医疗整形美容机构,city,西安
3963,陕西皇城医疗整形美容机构,city_level,新一线
3964,陕西皇城医疗整形美容机构,city_type,省会城市
3965,邯郸市邯山区京美整形外科门诊部,hospitallevel,门诊部
3966,邯郸市邯山区京美整形外科门诊部,pricelevel,中
3967,邯郸市邯山区京美整形外科门诊部,hospitalkind,其他
3968,邯郸市邯山区京美整形外科门诊部,hospitallevelname,门诊部
3969,邯郸市邯山区京美整形外科门诊部,abbreviation,京美整形外科门诊部
3970,邯郸市邯山区京美整形外科门诊部,hospitalscale,其他
3971,邯郸市邯山区京美整形外科门诊部,doctorstyle,其他
3972,邯郸市邯山区京美整形外科门诊部,country,中国
3973,邯郸市邯山区京美整形外科门诊部,area,华北
3974,邯郸市邯山区京美整形外科门诊部,province,河北
3975,邯郸市邯山区京美整形外科门诊部,city,邯郸
3976,邯郸市邯山区京美整形外科门诊部,city_level,三线
3977,邯郸市邯山区京美整形外科门诊部,city_type,普通城市
3978,郑州壹加壹医疗美容医院有限公司,hospitallevel,诊所
3979,郑州壹加壹医疗美容医院有限公司,pricelevel,低
3980,郑州壹加壹医疗美容医院有限公司,hospitalkind,其他
3981,郑州壹加壹医疗美容医院有限公司,hospitallevelname,诊所
3982,郑州壹加壹医疗美容医院有限公司,abbreviation,郑州壹加壹医疗美容医院
3983,郑州壹加壹医疗美容医院有限公司,hospitalscale,其他
3984,郑州壹加壹医疗美容医院有限公司,doctorstyle,其他
3985,郑州壹加壹医疗美容医院有限公司,country,中国
3986,郑州壹加壹医疗美容医院有限公司,area,华中
3987,郑州壹加壹医疗美容医院有限公司,province,河南
3988,郑州壹加壹医疗美容医院有限公司,city,郑州
3989,郑州壹加壹医疗美容医院有限公司,city_level,新一线
3990,郑州壹加壹医疗美容医院有限公司,city_type,省会城市
3991,泉州解放军第一八0医院激光美容中心,hospitallevel,医院
3992,泉州解放军第一八0医院激光美容中心,pricelevel,中
3993,泉州解放军第一八0医院激光美容中心,hospitalkind,其他
3994,泉州解放军第一八0医院激光美容中心,hospitallevelname,医院
3995,泉州解放军第一八0医院激光美容中心,abbreviation,泉州180医院激光美容中心
3996,泉州解放军第一八0医院激光美容中心,hospitalscale,其他
3997,泉州解放军第一八0医院激光美容中心,doctorstyle,其他
3998,泉州解放军第一八0医院激光美容中心,country,中国
3999,泉州解放军第一八0医院激光美容中心,area,华东
