,name,relation,name2
2148,"眉间纹,川字纹",preparation,"1、注射前2周禁用阿司匹林、氨基糖甙类抗生素药，避免增强药品的药性；
2、治疗前保持注射部位清洁，避免皮肤炎症；
3、女性需要避免生理期、妊娠期、哺乳期。"
2149,"眉间纹,川字纹",price,800-3000元
2150,"眉间纹,川字纹",recoveries,nan
2151,"眉间纹,川字纹",recoverytips,nan
2152,"眉间纹,川字纹",shortdescription,肉毒素去川字纹，就是利用肉毒素毒性抑制乙酰胆碱的释放，阻断神经和肌肉之间信息传导的功效，从而抑制眉部、眼部间的肌肉收缩，达到消除眉间川字纹的目的。
2153,"眉间纹,川字纹",stitches,nan
2154,"眉间纹,川字纹",surgicalcomplications,nan
2155,"眉间纹,川字纹",surgicalmaterials,nan
2156,"眉间纹,川字纹",surgicalsite,nan
2157,"眉间纹,川字纹",swellingtime,nan
2158,"眉间纹,川字纹",taboocrowd,"1、年龄18岁以下的未成年者；
2、局部皮肤有炎症或感染性皮肤者；
3、患有重症肌无力症、多发性硬化症患者；
4、对蛋白质过敏者；
5、近期有使用抗凝血药物者；
6、处于哺乳期、月经期和妊娠期的女性；
7、身体有严重脏器病变或结缔组织病患者。"
2159,"眉间纹,川字纹",technicalmean,nan
2160,"眉间纹,川字纹",therapeutics,nan
2161,"眉间纹,川字纹",treatmentway,nan
2162,"眉间纹,川字纹",painperception,轻度疼痛
2163,"眉间纹,川字纹",typeandcrowd,nan
2164,"眉间纹,川字纹",Keywords,"注射去川字纹,肉毒素注射川字纹,注射去眉间纹"
2165,"眉间纹,川字纹",Features,快速改善眉部川字纹明显，效果稳定、安全性高
2166,"眉间纹,川字纹",DegreeLevel,0
2167,"眉间纹,川字纹",SafeLevel,0
2168,"眉间纹,川字纹",ComplexLevel,0
2169,"眉间纹,川字纹",TreatmentCycle,3-6个月后可再次注射
2170,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",aestheticstandard,nan
2171,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",applypeople,nan
2172,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",lengthofstay,nan
2173,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",methods,nan
2174,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",name,肉毒素去动态纹
2175,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",Narcosis,局麻
2176,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",Notice,nan
2177,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",operationadvantage,1、使用微创注射，创口小，恢复后无明显痕迹；2、注射后无明显排异反应、或严重过敏，与人体相容性好；3、注射后效果稳定。
2178,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",operationcourse,nan
2179,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",operationdefect,1、维持效果时间短暂，需要定期注射；2、单次注射剂量不可过高，避免发生中毒的情况。
2180,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",operationrisk,nan
2181,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",operationstandard,"减龄,面部年轻化,抗衰,祛皱,抗初老,去鱼尾纹,去木偶纹,去抬头纹,去法令纹,去川字纹,去口周纹,去颈纹"
2182,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",Population,适用于面颈部皱纹，如抬头纹、川字纹（眉间纹）、鼻背纹、鱼尾纹、法令纹（鼻唇沟）、口周纹、木偶纹、颈部老化等。
2183,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",preparation,1、注射前2周禁用阿司匹林、氨基糖甙类抗生素药，避免增强药品的药性；2、治疗前保持注射部位清洁，避免皮肤炎症；3、女性需要避免生理期、妊娠期、哺乳期。
2184,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",price,1000-3000元/100u
2185,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",recoveries,5-14天
2186,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",recoverytips,nan
2187,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",shortdescription,动态纹，也称为表情纹，是指肌肉在作出表情、动作时会出现的皱纹。肉毒素去动态纹是通过注射肉毒毒素抑制乙酰胆碱的释放，阻断神经肌肉传导，导致肌肉松弛性麻痹，从而抑制肌肉的收缩，达到去除皱纹的目的。
2188,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",stitches,nan
2189,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",surgicalcomplications,nan
2190,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",surgicalmaterials,nan
2191,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",surgicalsite,nan
2192,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",swellingtime,nan
2193,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",taboocrowd,1、年龄18岁以下的未成年者；2、局部皮肤有炎症或感染性皮肤者；3、患有重症肌无力症、多发性硬化症患者；4、对蛋白质过敏者；5、近期有使用抗凝血药物者，或两周内有使用与肉毒素相互作用的药物，避免增加肉毒素的毒性；6、处于哺乳期、月经期和妊娠期的女性；7、身体有严重脏器病变或结缔组织病患者。
2194,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",technicalmean,nan
2195,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",therapeutics,nan
2196,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",treatmentway,nan
2197,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",painperception,轻度疼痛
2198,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",typeandcrowd,nan
2199,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",Keywords,注射去动态纹
2200,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",Features,使用肉毒素快速改善动态表情纹，安全性高、效果明显
2201,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",DegreeLevel,5
2202,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",SafeLevel,5
2203,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",ComplexLevel,2
2204,"动态纹,鱼尾纹,木偶纹,抬头纹,法令纹,川字纹,口周纹,颈纹",TreatmentCycle,3-6个月后可再次注射
2205,狐臭,aestheticstandard,nan
2206,狐臭,applypeople,nan
2207,狐臭,lengthofstay,nan
2208,狐臭,methods,nan
2209,狐臭,name,注射去狐臭
2210,狐臭,Narcosis,局麻
2211,狐臭,Notice,nan
2212,狐臭,operationadvantage,1、使用微创注射，创口小，恢复后无明显痕迹；2、注射后无明显排异反应、或严重过敏，与人体相容性好；3、注射后效果稳定。
2213,狐臭,operationcourse,nan
2214,狐臭,operationdefect,维持时间短暂，需定期注射保持效果。
2215,狐臭,operationrisk,nan
2216,狐臭,operationstandard,去狐臭
2217,狐臭,Population,患有狐臭的爱美者，或对个人身体气味敏感者。
2218,狐臭,preparation,1、注射前2周禁用阿司匹林、氨基糖甙类抗生素药，避免增强药品的药性；2、治疗前保持注射部位清洁，避免皮肤炎症；3、女性需要避免生理期、妊娠期、哺乳期。
2219,狐臭,price,800-3000元
2220,狐臭,recoveries,5-7天
2221,狐臭,recoverytips,nan
2222,狐臭,shortdescription,狐臭的出现和人体大汗腺分泌功能异常有关，而使用肉毒素去狐臭可有效减少汗腺组织受到乙酰胆碱释放的影响，抑制汗腺分泌，从而达到消除狐臭的目的。
2223,狐臭,stitches,nan
2224,狐臭,surgicalcomplications,nan
2225,狐臭,surgicalmaterials,nan
2226,狐臭,surgicalsite,nan
2227,狐臭,swellingtime,nan
2228,狐臭,taboocrowd,1、年龄18岁以下的未成年者；2、局部皮肤有炎症或感染性皮肤者；3、患有重症肌无力症、多发性硬化症患者；4、对蛋白质过敏者；5、近期有使用抗凝血药物者；6、处于哺乳期、月经期和妊娠期的女性；7、身体有严重脏器病变或结缔组织病患者。
2229,狐臭,technicalmean,nan
2230,狐臭,therapeutics,nan
2231,狐臭,treatmentway,nan
2232,狐臭,painperception,轻度疼痛
2233,狐臭,typeandcrowd,nan
2234,狐臭,Keywords,"注射去腋臭,肉毒素去狐臭,肉毒素去腋臭"
2235,狐臭,Features,注射治疗对汗腺及周围组织无破坏作用，效果显著，安全性高。
2236,狐臭,DegreeLevel,2
2237,狐臭,SafeLevel,5
2238,狐臭,ComplexLevel,2
2239,狐臭,TreatmentCycle,3-6个月后可再次注射
2240,疤痕,aestheticstandard,nan
2241,疤痕,applypeople,nan
2242,疤痕,lengthofstay,nan
2243,疤痕,methods,nan
2244,疤痕,name,疤痕种植
2245,疤痕,Narcosis,nan
2246,疤痕,Notice,nan
2247,疤痕,operationadvantage,"1、可有效修饰脸型，从视觉上获得减龄的效果；
2、移植毛发取自爱美者自身，不存在排异、过敏等安全问题；
3、手术微创、痕迹不明显，术后疤痕隐蔽，不易被察觉；
4、移植的效果自然，种植后的毛发密度可接近正常密度； 
5、存活后长出的新发保持原有头发的生物学特性。"
2248,疤痕,operationcourse,nan
2249,疤痕,operationdefect,"1、后枕区无可移植毛发者不适合做毛发移植；
2、移植后的毛发，需定期进行修剪；
3、枕部供区可能会留下线形瘢痕，有头发遮挡时不明显；
4、移植见效时间慢，需1-2年后才可见最终的移植效果；
5、手术价格相对较高。"
2250,疤痕,operationrisk,nan
2251,疤痕,operationstandard,疤痕遮盖
2252,疤痕,Population,"1、在额头或侧头部残留的疤痕者；
2、眉间疤痕、唇部缝合手术残留的疤痕者；
3、男性胡须部的外因性疤痕者；
4、头部有烧、烫伤疤痕者。"
2253,疤痕,preparation,"1、术前一个月，须停止使用生发剂；
2、术前一周，停止使用包括维生素E在内的维生素类及阿司匹林类药物；
3、术前三天需禁烟酒，避免影响术后伤口恢复；
4、术前一天做好头部毛发、身体清洁，确认头部无感染、皮肤炎症等；
5、请在手术当日穿开衫，以免术后回家脱衣休息时碰伤植发处；
6、高血压、糖尿病的患者，应在初诊时告知医生，以便确认手术方案；
7、女性需避开生理期、妊娠期，以及哺乳期。"
2254,疤痕,price,8000-20000元
2255,疤痕,recoveries,nan
2256,疤痕,recoverytips,nan
2257,疤痕,shortdescription,疤痕种植，是针对人体毛发生长部位发生缺失的地方进行补充，如头部疤痕、眉部疤痕、鬓角疤痕、唇部疤痕等，可以利用毛发移植术在疤痕处进行毛发种植
2258,疤痕,stitches,nan
2259,疤痕,surgicalcomplications,nan
2260,疤痕,surgicalmaterials,nan
2261,疤痕,surgicalsite,nan
2262,疤痕,swellingtime,nan
2263,疤痕,taboocrowd,"1、头部皮肤存在感染，头皮疖肿、溃疡者；
2、后枕部供区缺少足够的毛发者；
3、月经期、妊娠期或哺乳期女性；
4、身体存在严重脏器病变，或患有高血压、糖尿病者；
5、疤痕体质者，凝血功能异常者。"
2264,疤痕,technicalmean,nan
2265,疤痕,therapeutics,nan
2266,疤痕,treatmentway,nan
2267,疤痕,painperception,轻度疼痛
2268,疤痕,typeandcrowd,nan
2269,疤痕,Keywords,疤痕体种植
2270,疤痕,Features,遮盖皮肤表面疤痕，恢复原本的皮肤状态
2271,疤痕,DegreeLevel,0
2272,疤痕,SafeLevel,0
2273,疤痕,ComplexLevel,0
2274,疤痕,TreatmentCycle,1次
2275,鬓角毛发稀疏,aestheticstandard,nan
2276,鬓角毛发稀疏,applypeople,nan
2277,鬓角毛发稀疏,lengthofstay,nan
2278,鬓角毛发稀疏,methods,nan
2279,鬓角毛发稀疏,name,鬓角种植
2280,鬓角毛发稀疏,Narcosis,局麻
2281,鬓角毛发稀疏,Notice,nan
2282,鬓角毛发稀疏,operationadvantage,1、可有效修饰脸型，增加男性魅力；2、移植毛发取自爱美者自身，不存在排异、过敏等安全问题；3、手术微创、痕迹不明显，术后疤痕隐蔽，不易被察觉；4、移植的效果自然，种植后的毛发密度可接近正常密度； 5、存活后长出的新发保持原有头发的生物学特性，可正常修理、烫染。
2283,鬓角毛发稀疏,operationcourse,nan
2284,鬓角毛发稀疏,operationdefect,1、后枕区无可移植毛发者不适合做毛发移植；2、移植后的毛发，需定期进行修剪；3、枕部供区可能会留下线形瘢痕，有头发遮挡时不明显；4、移植见效时间慢，需1-2年后才可见最终的移植效果；5、手术价格相对较高。
2285,鬓角毛发稀疏,operationrisk,nan
2286,鬓角毛发稀疏,operationstandard,"脸型美化,种鬓角"
2287,鬓角毛发稀疏,Population,"1、鬓角形状不佳者，或对鬓角不满意者；
2、鬓角先天性缺失或者不完整者。"
2288,鬓角毛发稀疏,preparation,1、术前一个月，须停止使用生发剂；2、术前一周，停止使用包括维生素E在内的维生素类及阿司匹林类药物；3、术前三天需禁烟酒，避免影响术后伤口恢复；4、术前一天做好头部毛发、身体清洁，确认头部无感染、皮肤炎症等；5、请在手术当日穿开衫，以免术后回家脱衣休息时碰伤植发处；6、高血压、糖尿病的患者，应在初诊时告知医生，以便确认手术方案；7、女性需避开生理期、妊娠期，以及哺乳期。
2289,鬓角毛发稀疏,price,8000-30000元
2290,鬓角毛发稀疏,recoveries,6个月
2291,鬓角毛发稀疏,recoverytips,nan
2292,鬓角毛发稀疏,shortdescription,角种植是应用显微外科手术取出后枕部健康的毛囊组织，经过特殊处理后，将分离的毛囊组织移植到鬓角处，毛囊存活后便会长出健康的新发，保持原有毛发的一切生物特性，可以终生生长不再脱落。
2293,鬓角毛发稀疏,stitches,nan
2294,鬓角毛发稀疏,surgicalcomplications,nan
2295,鬓角毛发稀疏,surgicalmaterials,nan
2296,鬓角毛发稀疏,surgicalsite,nan
2297,鬓角毛发稀疏,swellingtime,nan
2298,鬓角毛发稀疏,taboocrowd,1、头部皮肤存在感染，头皮疖肿、溃疡者；2、后枕部供区缺少足够的毛发者；3、月经期、妊娠期或哺乳期女性；4、身体存在严重脏器病变，或患有高血压、糖尿病者；5、疤痕体质者，凝血功能异常者。
2299,鬓角毛发稀疏,technicalmean,nan
2300,鬓角毛发稀疏,therapeutics,nan
